                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    140,                0.51701,                0.47657,                  1.323,                0.94534,                0.82035,                0.90137,                0.65413,                 1.1293,                0.59794,                 1.9904,             0.00022677,             0.00022677,             0.00022677
                    141,                0.54668,                0.44192,                 1.2284,                0.94534,                0.82035,                0.90137,                0.65413,                 1.1293,                0.59794,                 1.9904,             0.00022037,             0.00022037,             0.00022037
                    142,                0.54803,                0.41706,                 1.3109,                0.93422,                0.78979,                0.88367,                0.65049,                 1.1226,                0.60523,                 1.9903,             0.00021405,             0.00021405,             0.00021405
                    143,                0.53674,                0.41939,                  1.268,                0.93683,                0.74925,                0.86317,                0.64019,                 1.1184,                0.62128,                 1.9789,             0.00020779,             0.00020779,             0.00020779
                    144,                0.55609,                 0.4293,                 1.3263,                0.93683,                0.74925,                0.86317,                0.64019,                 1.1184,                0.62128,                 1.9789,             0.00020161,             0.00020161,             0.00020161
                    145,                0.57782,                0.44819,                 1.3006,                0.94627,                0.71379,                0.84775,                 0.6287,                 1.1183,                0.63023,                 1.9603,              0.0001955,              0.0001955,              0.0001955
                    146,                0.56797,                0.52061,                 1.4714,                0.94627,                0.71379,                0.84775,                 0.6287,                 1.1183,                0.63023,                 1.9603,             0.00018948,             0.00018948,             0.00018948
                    147,                0.52308,                0.42227,                 1.2252,                0.95833,                0.69646,                0.84174,                0.62324,                 1.1268,                0.64849,                 1.9575,             0.00018352,             0.00018352,             0.00018352
                    148,                0.52633,                0.45168,                 1.2762,                0.95833,                0.69646,                0.84174,                0.62324,                 1.1268,                0.64849,                 1.9575,             0.00017765,             0.00017765,             0.00017765
                    149,                0.51447,                0.40018,                  1.276,                0.96874,                0.70294,                 0.8465,                0.62531,                 1.1376,                0.64868,                 1.9644,             0.00017186,             0.00017186,             0.00017186
