                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    125,                0.34362,                0.19832,                 1.2502,                0.98492,                0.98492,                0.99123,                0.85202,                0.65847,                0.26539,                 2.3608,             0.00066006,             0.00066006,             0.00066006
                    126,                0.34177,                0.19899,                  1.253,                 0.9949,                 0.9799,                0.98934,                0.85453,                0.65366,                0.25539,                 2.3638,             0.00064556,             0.00064556,             0.00064556
                    127,                 0.3347,                0.19392,                 1.2508,                0.99495,                0.98995,                0.99445,                0.85999,                0.64498,                0.25782,                 2.3473,             0.00063114,             0.00063114,             0.00063114
                    128,                0.34031,                0.19772,                 1.2668,                      1,                0.98995,                0.99495,                0.85413,                0.65347,                 0.2529,                 2.3636,             0.00061682,             0.00061682,             0.00061682
                    129,                 0.3407,                0.19576,                 1.2619,                  0.985,                0.98995,                0.99424,                0.84828,                0.66686,                0.26353,                 2.3121,              0.0006026,              0.0006026,              0.0006026
                    130,                0.34006,                0.19856,                 1.2683,                  0.985,                0.98995,                 0.9922,                0.84492,                0.65619,                0.26902,                 2.3371,             0.00058848,             0.00058848,             0.00058848
                    131,                0.33764,                0.19776,                 1.2377,                0.99418,                0.98995,                0.99394,                0.85372,                0.66022,                0.26051,                 2.4331,             0.00057446,             0.00057446,             0.00057446
                    132,                0.33415,                 0.1947,                 1.2487,                0.98995,                0.98995,                0.99251,                0.85448,                0.65562,                0.25641,                 2.4453,             0.00056055,             0.00056055,             0.00056055
                    133,                0.33535,                0.19404,                 1.2521,                   0.99,                0.99497,                0.99409,                0.85656,                0.65397,                0.25592,                 2.3439,             0.00054675,             0.00054675,             0.00054675
                    134,                0.32861,                0.19077,                 1.2358,                 0.9899,                0.98492,                0.99131,                0.85246,                0.64241,                 0.2562,                 2.2827,             0.00053306,             0.00053306,             0.00053306
                    135,                 0.3348,                0.19573,                 1.2578,                0.99087,                0.98492,                0.99429,                0.85732,                0.64152,                0.25372,                 2.4165,              0.0005195,              0.0005195,              0.0005195
                    136,                0.32985,                 0.1915,                 1.2334,                0.98316,                0.98492,                0.99011,                0.85292,                0.65353,                0.26199,                 2.3887,             0.00050605,             0.00050605,             0.00050605
                    137,                0.32922,                 0.1929,                 1.2499,                0.98446,                0.98492,                0.99054,                0.85412,                0.65645,                0.27265,                 2.4002,             0.00049273,             0.00049273,             0.00049273
                    138,                0.32982,                0.19177,                  1.253,                 0.9899,                0.98492,                0.99121,                0.85299,                0.65774,                0.25915,                 2.4103,             0.00047953,             0.00047953,             0.00047953
                    139,                0.32367,                0.18915,                  1.242,                 0.9899,                0.98492,                0.99131,                0.85242,                0.66458,                 0.2604,                 2.4802,             0.00046647,             0.00046647,             0.00046647
                    140,                0.32563,                0.19069,                 1.2251,                0.98927,                0.98492,                0.98974,                0.84995,                0.66399,                0.26514,                 2.4745,             0.00045354,             0.00045354,             0.00045354
                    141,                0.32525,                0.18827,                 1.2347,                0.98985,                 0.9799,                0.98799,                0.84918,                0.65862,                0.26423,                 2.3102,             0.00044074,             0.00044074,             0.00044074
                    142,                0.32631,                0.18931,                 1.2439,                 0.9899,                0.98492,                0.98983,                0.85517,                0.65187,                0.27084,                 2.3951,             0.00042809,             0.00042809,             0.00042809
                    143,                0.32914,                0.19017,                 1.2621,                 0.9899,                0.98492,                0.99075,                0.85402,                0.65394,                0.26162,                 2.4587,             0.00041558,             0.00041558,             0.00041558
                    144,                0.32156,                 0.1873,                 1.2298,                0.99497,                0.99497,                 0.9947,                0.85862,                0.64934,                0.25878,                 2.3839,             0.00040322,             0.00040322,             0.00040322
                    145,                0.31758,                0.18557,                 1.2255,                 0.9899,                0.98492,                0.99023,                 0.8527,                0.65184,                 0.2613,                 2.3902,             0.00039101,             0.00039101,             0.00039101
                    146,                 0.3212,                0.18738,                 1.2342,                 0.9899,                0.98492,                 0.9909,                0.85286,                0.65312,                0.26118,                 2.4172,             0.00037895,             0.00037895,             0.00037895
                    147,                0.32459,                0.18995,                 1.2395,                0.99366,                0.98995,                0.99369,                0.85443,                 0.6536,                0.25497,                 2.4745,             0.00036705,             0.00036705,             0.00036705
                    148,                0.31761,                 0.1844,                 1.2418,                0.98995,                0.98995,                0.99434,                0.86099,                0.64887,                0.25595,                  2.297,              0.0003553,              0.0003553,              0.0003553
                    149,                0.31613,                0.18439,                 1.2304,                 0.9943,                0.99497,                0.99445,                0.85126,                0.64996,                0.25612,                 2.3606,             0.00034372,             0.00034372,             0.00034372
                    150,                0.31735,                0.18654,                 1.2017,                  0.985,                0.98995,                0.99358,                0.85338,                0.64595,                0.25738,                 2.4536,              0.0003323,              0.0003323,              0.0003323
                    151,                0.31548,                0.18234,                 1.2137,                0.98407,                0.98492,                0.99009,                 0.8541,                0.64559,                0.25867,                 2.3931,             0.00032105,             0.00032105,             0.00032105
