                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                0.44512,                0.28073,                 1.2164,                0.99082,                 0.9845,                0.99049,                0.77595,                0.84252,                0.34361,                 2.1393,              0.0012712,              0.0012712,              0.0012712
                     86,                0.44973,                0.28823,                 1.2373,                0.98462,                0.99225,                0.99446,                 0.7839,                0.83926,                0.34694,                 2.1079,              0.0012562,              0.0012562,              0.0012562
                     87,                0.46268,                0.29407,                 1.2315,                0.98345,                0.99225,                0.99453,                0.78569,                0.84227,                0.33773,                  2.134,              0.0012411,              0.0012411,              0.0012411
                     88,                0.45691,                0.28941,                  1.241,                 0.9845,                 0.9845,                0.99057,                0.77676,                0.84286,                0.33684,                 2.0787,               0.001226,               0.001226,               0.001226
                     89,                0.45137,                0.28708,                 1.2383,                 0.9771,                0.99225,                0.99383,                 0.7808,                0.85413,                0.34757,                 2.0617,              0.0012108,              0.0012108,              0.0012108
                     90,                 0.4767,                0.29723,                 1.2198,                0.99219,                 0.9845,                0.99085,                0.78667,                0.84243,                0.33193,                 2.0207,              0.0011955,              0.0011955,              0.0011955
                     91,                0.46102,                0.28876,                 1.2401,                0.99225,                0.99208,                0.99446,                0.77665,                0.84948,                 0.3425,                 2.0916,              0.0011802,              0.0011802,              0.0011802
                     92,                0.44785,                0.28113,                 1.2098,                0.98461,                 0.9916,                 0.9943,                0.78842,                0.83936,                0.33235,                 2.0822,              0.0011649,              0.0011649,              0.0011649
                     93,                0.43256,                 0.2747,                 1.1976,                0.98948,                 0.9845,                 0.9908,                0.77192,                 0.8619,                0.34386,                 2.0497,              0.0011495,              0.0011495,              0.0011495
                     94,                0.45021,                0.28652,                 1.2027,                0.98462,                0.99225,                0.99422,                0.78598,                0.83866,                0.33651,                 2.0817,              0.0011341,              0.0011341,              0.0011341
                     95,                0.43331,                0.27555,                 1.1937,                0.98462,                0.99225,                 0.9943,                0.78553,                0.82433,                 0.3299,                 2.1778,              0.0011186,              0.0011186,              0.0011186
                     96,                0.43534,                0.27646,                 1.1983,                0.98462,                0.99225,                 0.9943,                0.77516,                0.85513,                0.34129,                 2.1907,              0.0011032,              0.0011032,              0.0011032
                     97,                0.44312,                0.27837,                 1.1973,                0.99059,                 0.9845,                0.99065,                0.78252,                0.83698,                0.33214,                 2.1012,              0.0010877,              0.0010877,              0.0010877
                     98,                0.44348,                 0.2777,                 1.2008,                0.99219,                 0.9845,                0.99062,                   0.79,                0.82952,                0.32948,                 2.0673,              0.0010722,              0.0010722,              0.0010722
                     99,                0.45512,                0.28393,                 1.1994,                0.99218,                0.98307,                0.99049,                0.77799,                0.86048,                0.35402,                 2.1556,              0.0010566,              0.0010566,              0.0010566
                    100,                 0.4289,                0.27557,                 1.1809,                0.99219,                 0.9845,                 0.9907,                0.78202,                0.85267,                0.34034,                 2.0333,              0.0010411,              0.0010411,              0.0010411
