                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                0.73476,                0.89809,                0.46606,                0.87626,                0.99306,                0.95017,                0.97472,                0.81606,                0.98264,                 0.9402,                0.96734,                0.76412,                0.77353,                 1.0414,                0.47507,                0.87598,              0.0013159,              0.0013159,              0.0013159
                     83,                  0.715,                0.91441,                 0.4743,                0.87139,                0.99298,                 0.9402,                0.96952,                0.79873,                0.98246,                0.93023,                0.96141,                0.72982,                0.78862,                 1.1021,                0.47159,                0.87165,              0.0013011,              0.0013011,              0.0013011
                     84,                0.72101,                0.93131,                0.46194,                0.87104,                0.98621,                0.95017,                0.97336,                0.81972,                0.97931,                0.94352,                0.96529,                0.76426,                0.74841,                 1.0981,                0.46774,                0.87515,              0.0012862,              0.0012862,              0.0012862
                     85,                 0.6843,                0.87914,                0.45452,                 0.8614,                0.98993,                0.98007,                0.98969,                0.81947,                 0.9698,                0.96013,                0.97276,                0.76952,                0.78532,                 1.0891,                0.46207,                 0.8691,              0.0012712,              0.0012712,              0.0012712
                     86,                0.72147,                 0.9121,                0.47337,                 0.8624,                0.98621,                0.95017,                0.97427,                0.80597,                0.97241,                0.93688,                 0.9647,                0.76559,                0.80055,                 1.1871,                0.48621,                0.86805,              0.0012562,              0.0012562,              0.0012562
                     87,                0.72706,                0.92403,                0.46903,                0.87347,                 0.9863,                0.95681,                0.97759,                0.81328,                0.96575,                0.93688,                0.96056,                0.76992,                0.78263,                 1.0832,                0.46854,                0.86763,              0.0012411,              0.0012411,              0.0012411
                     88,                0.72071,                0.90794,                0.47139,                0.85508,                0.97938,                0.94684,                0.97168,                0.80327,                 0.9622,                0.93023,                0.96088,                0.75093,                0.78711,                 1.0983,                0.48103,                0.85679,               0.001226,               0.001226,               0.001226
                     89,                0.71162,                 0.8843,                0.46845,                0.87034,                0.97931,                0.94352,                0.96922,                0.80449,                0.96207,                0.92691,                0.95829,                0.75361,                0.79884,                 1.0787,                0.47569,                0.87356,              0.0012108,              0.0012108,              0.0012108
                     90,                0.71362,                0.88961,                0.45766,                0.86041,                0.98616,                0.94684,                0.97174,                 0.8034,                0.96886,                0.93023,                0.96066,                0.75118,                0.80194,                 1.1003,                0.47711,                  0.871,              0.0011955,              0.0011955,              0.0011955
                     91,                0.72553,                0.86439,                 0.4683,                0.86198,                0.99313,                0.96013,                 0.9797,                0.80529,                0.98625,                0.95349,                0.97393,                0.74921,                 0.7928,                 1.0366,                0.45295,                0.86494,              0.0011802,              0.0011802,              0.0011802
                     92,                 0.7189,                0.86207,                0.47241,                 0.8605,                0.98621,                0.95017,                0.97373,                0.80568,                0.97931,                0.94352,                0.96962,                0.76008,                0.80091,                 1.0844,                0.46292,                0.87756,              0.0011649,              0.0011649,              0.0011649
