                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     94,                0.61144,                0.34561,                 1.2822,                0.83107,                0.53582,                0.70822,                0.50065,                 1.2527,                0.77383,                 1.9429,              0.0011341,              0.0011341,              0.0011341
                     95,                0.59775,                0.34624,                 1.2756,                0.81968,                0.55014,                 0.7069,                 0.4956,                 1.3059,                0.79896,                 1.9653,              0.0011186,              0.0011186,              0.0011186
                     96,                0.58687,                0.33662,                 1.2757,                0.84388,                0.57307,                0.72946,                0.51412,                 1.2242,                0.75101,                   1.94,              0.0011032,              0.0011032,              0.0011032
                     97,                0.59912,                0.34195,                 1.2688,                0.84211,                0.59599,                0.74016,                0.52539,                 1.1903,                0.71509,                 1.9139,              0.0010877,              0.0010877,              0.0010877
                     98,                0.58909,                 0.3363,                  1.261,                0.83197,                0.58166,                0.73232,                0.52611,                 1.2121,                0.72502,                 1.9126,              0.0010722,              0.0010722,              0.0010722
                     99,                0.57724,                 0.3292,                 1.2689,                0.85593,                 0.5788,                0.73943,                 0.5303,                  1.229,                0.71939,                 1.9141,              0.0010566,              0.0010566,              0.0010566
                    100,                0.59368,                0.33703,                  1.267,                0.84454,                0.57593,                0.73905,                0.52346,                 1.2217,                0.73458,                 1.9157,              0.0010411,              0.0010411,              0.0010411
                    101,                0.58458,                0.33613,                   1.26,                0.80632,                0.58453,                0.72685,                0.50953,                 1.2685,                0.76131,                 1.9403,              0.0010256,              0.0010256,              0.0010256
                    102,                0.58039,                 0.3274,                 1.2603,                0.82691,                0.57494,                0.72993,                0.51296,                 1.2248,                0.74731,                  1.954,                0.00101,                0.00101,                0.00101
                    103,                0.57006,                0.32986,                 1.2454,                0.81377,                0.57593,                0.72395,                 0.5064,                 1.2378,                0.76349,                   1.98,             0.00099445,             0.00099445,             0.00099445
                    104,                0.57955,                0.33079,                 1.2494,                0.79762,                0.57593,                0.71434,                0.50302,                  1.255,                0.77732,                 1.9339,              0.0009789,              0.0009789,              0.0009789
                    105,                0.57621,                0.32722,                 1.2492,                0.82631,                0.58615,                0.72822,                 0.5094,                 1.2362,                0.73158,                   1.95,             0.00096336,             0.00096336,             0.00096336
                    106,                0.55865,                0.31911,                 1.2461,                0.81928,                0.58453,                0.72776,                0.50836,                 1.2952,                0.77236,                 1.9829,             0.00094784,             0.00094784,             0.00094784
                    107,                0.56595,                0.32292,                 1.2374,                0.81405,                0.56447,                0.71387,                0.50552,                  1.239,                0.78879,                 1.9424,             0.00093233,             0.00093233,             0.00093233
                    108,                0.56425,                0.32702,                 1.2377,                0.79365,                0.57307,                0.71557,                0.49814,                 1.2904,                 0.7633,                 1.9985,             0.00091683,             0.00091683,             0.00091683
                    109,                0.56945,                0.32232,                  1.242,                0.82346,                0.56133,                0.72022,                0.50244,                 1.2966,                0.76523,                 1.9709,             0.00090136,             0.00090136,             0.00090136
                    110,                0.56001,                0.31964,                 1.2414,                0.79848,                0.60172,                0.74074,                 0.5171,                 1.2914,                  0.721,                 1.9522,             0.00088592,             0.00088592,             0.00088592
                    111,                0.55581,                0.32073,                 1.2371,                0.82041,                0.57593,                0.73112,                0.50631,                 1.2766,                0.77258,                 1.9665,             0.00087051,             0.00087051,             0.00087051
                    112,                0.54971,                0.31752,                 1.2346,                0.87652,                0.54918,                 0.7285,                0.51142,                 1.2528,                0.77325,                 1.9446,             0.00085513,             0.00085513,             0.00085513
                    113,                0.55998,                0.32027,                 1.2236,                0.80889,                0.52149,                0.69219,                0.48788,                 1.2626,                0.81999,                 1.9566,             0.00083979,             0.00083979,             0.00083979
                    114,                0.54732,                0.31452,                 1.2204,                0.80952,                0.58453,                0.72535,                0.50957,                 1.2419,                 0.7614,                  1.962,             0.00082449,             0.00082449,             0.00082449
                    115,                0.55109,                0.31208,                 1.2271,                0.81845,                0.57307,                0.72044,                0.50773,                 1.2423,                0.76395,                 1.9509,             0.00080924,             0.00080924,             0.00080924
                    116,                0.54247,                0.31031,                 1.2277,                0.85597,                0.59599,                0.74993,                0.52509,                 1.2564,                0.72065,                 1.9985,             0.00079404,             0.00079404,             0.00079404
                    117,                0.54735,                0.31205,                 1.2317,                0.84016,                0.58739,                 0.7413,                0.51648,                  1.285,                0.75798,                 1.9779,             0.00077889,             0.00077889,             0.00077889
                    118,                0.53804,                0.30556,                 1.2183,                0.84016,                0.58739,                0.73873,                0.52244,                 1.2187,                0.72318,                  1.974,              0.0007638,              0.0007638,              0.0007638
                    119,                0.53074,                0.30533,                  1.214,                0.82573,                 0.5702,                 0.7309,                0.51086,                 1.2444,                0.76566,                 1.9689,             0.00074877,             0.00074877,             0.00074877
                    120,                0.53244,                0.30089,                 1.2242,                0.84746,                0.57307,                0.73568,                0.51513,                 1.2516,                0.79923,                 1.9674,              0.0007338,              0.0007338,              0.0007338
                    121,                0.52637,                0.30069,                  1.207,                0.85652,                0.56447,                0.73552,                0.51943,                 1.2486,                0.74646,                 1.9798,              0.0007189,              0.0007189,              0.0007189
                    122,                 0.5305,                0.30169,                 1.1953,                0.85179,                0.58166,                0.73962,                0.52539,                 1.2446,                0.76309,                 1.9436,             0.00070407,             0.00070407,             0.00070407
