                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                 0.8465,                0.98265,                0.47454,                 0.8919,                0.98361,                0.96774,                0.98198,                  0.724,                0.98361,                0.96774,                0.98198,                0.71234,                 1.0364,                 1.1851,                0.48883,                0.92355,              0.0011186,              0.0011186,              0.0011186
                     96,                0.83795,                0.97418,                0.48847,                0.89012,                0.96667,                0.93548,                0.96511,                0.72797,                0.96667,                0.93548,                0.96511,                0.71235,                0.96424,                   1.08,                0.49879,                0.87882,              0.0011032,              0.0011032,              0.0011032
                     97,                 0.8272,                0.96122,                0.48748,                0.88815,                0.98333,                0.95161,                0.97266,                0.74585,                0.98333,                0.95161,                0.97266,                 0.7012,                0.95479,                 1.1511,                0.49062,                0.87698,              0.0010877,              0.0010877,              0.0010877
                     98,                 0.8315,                0.95748,                0.47977,                0.88071,                0.98361,                0.96774,                0.98182,                0.73838,                0.98361,                0.96774,                0.98182,                0.69084,                 1.0078,                 1.2665,                 0.5084,                0.88616,              0.0010722,              0.0010722,              0.0010722
                     99,                 0.7929,                0.95379,                0.46961,                0.87205,                0.98333,                0.95161,                0.97266,                0.75244,                0.98333,                0.95161,                0.97266,                0.72669,                 0.9491,                 1.1865,                0.46129,                0.87439,              0.0010566,              0.0010566,              0.0010566
                    100,                0.80608,                0.98024,                0.47828,                 0.8707,                0.98333,                0.95161,                0.97416,                0.77663,                0.98333,                0.95161,                0.97416,                0.70008,                0.88833,                 1.1033,                0.47423,                0.87132,              0.0010411,              0.0010411,              0.0010411
                    101,                0.78511,                0.95079,                0.46253,                0.86695,                0.96721,                0.95161,                0.97332,                0.77051,                0.96721,                0.95161,                0.97332,                0.68672,                0.89468,                 1.1115,                0.49653,                0.88078,              0.0010256,              0.0010256,              0.0010256
                    102,                0.84361,                0.99191,                0.48452,                0.87763,                0.98276,                0.91935,                0.95749,                0.74681,                0.98276,                0.91935,                0.95749,                0.68855,                0.99042,                 1.2223,                0.49026,                 0.8902,                0.00101,                0.00101,                0.00101
                    103,                0.80434,                 0.9697,                0.47871,                0.87913,                0.96667,                0.93548,                0.96562,                0.75507,                0.96667,                0.93548,                0.96562,                0.67234,                0.95583,                 1.2041,                0.48556,                0.88558,             0.00099445,             0.00099445,             0.00099445
                    104,                0.79308,                0.97466,                0.46521,                0.87084,                0.98361,                0.96774,                0.98182,                0.75982,                0.96721,                0.95161,                0.97252,                0.69933,                0.95289,                 1.1355,                0.47333,                0.87276,              0.0009789,              0.0009789,              0.0009789
